id,city,brand,prod_year,color,usage,body_cond,engine_cond,front_chassis,back_chassis,tpi,gearbox,price
wYSCEHSf,mashhad,peugeot20602,1383,silver,500000,whole_colored,healthy,intact,intact,4,manual,100000000
wYSeTKLQ,mashhad,peugeot20602,1400,white,20000,intact,healthy,intact,intact,2,manual,342000000
wYSaz2_O,mashhad,peugeot20602,1391,white,220000,intact,healthy,intact,intact,5,manual,240000000
wYSSD8Y9,mashhad,peugeot20602,1386,silver,240000,minor_scratch,healthy,,,3,manual,155000000
wYS2iBiF,mashhad,peugeot20602,1387,white,183000,colored,healthy,impact,intact,6,manual,173000000
wYS2CCuB,mashhad,peugeot20602,1381,black,210000,,,,,4,manual,60500000
wYSqC64G,mashhad,peugeot20602,1399,white,37000,intact,healthy,intact,intact,5,manual,330000000
wYSOyuEg,mashhad,peugeot20602,1384,beige,220000,,,,,,manual,150000000
wYQ-GhKN,mashhad,peugeot20602,1398,white,32000,intact,healthy,intact,intact,8,manual,312000000
wYSiRQy3,mashhad,peugeot20602,1389,seashell,299000,colored,healthy,intact,impact,8,manual,177000000
wYSaBjCY,mashhad,peugeot20602,1400,white,10000,intact,healthy,intact,intact,7,,340000000
wYSChewY,mashhad,peugeot20602,1399,ashgray,20000,intact,healthy,intact,intact,3,manual,340000000
wYS6wZzr,mashhad,peugeot20602,1398,black,15000,intact,healthy,intact,intact,3,manual,322000000
wYiVK0jM,mashhad,peugeot20602,1381,silver,440000,colored,healthy,impact,intact,12,manual,115000000
wYQ6sOZ-,mashhad,peugeot20602,1389,dolphin,330000,minor_scratch,healthy,intact,intact,1,manual,182000000
wYRy_3LG,mashhad,peugeot20602,1401,white,320,intact,healthy,intact,intact,9,manual,373000000
wYR-PnA-,mashhad,peugeot20602,1399,white,40000,intact,healthy,intact,intact,1,manual,330000000
wYNeLbNQ,mashhad,peugeot20602,1382,wine,3000,minor_scratch,healthy,intact,intact,7,manual,140000000
wYRavgTZ,mashhad,peugeot20602,1396,white,110000,intact,healthy,intact,intact,12,manual,280000000
wYRW_uO5,mashhad,peugeot20602,1388,dolphin,200000,minor_scratch,healthy,intact,intact,11,manual,185000000
wYRO-r1e,mashhad,peugeot20602,1382,silver,160000,round_colored,healthy,impact,intact,1,manual,105000000
wYReeR87,mashhad,peugeot20602,1401,white,16000,intact,healthy,intact,intact,6,manual,360000000
wYOy_2up,mashhad,peugeot20602,1399,ashgray,25000,intact,healthy,intact,intact,2,manual,315000000
wYRS-jDn,mashhad,peugeot20602,1382,silver,200000,minor_scratch,healthy,intact,intact,5,manual,110000000
wYICWxfC,mashhad,peugeot20602,1397,white,115000,intact,healthy,intact,intact,2,manual,285000000
wYRidB4K,mashhad,peugeot20602,1384,ashgray,460000,round_colored,healthy,intact,intact,3,manual,125000000
wYKSji88,mashhad,peugeot20602,1388,black,330000,whole_colored,healthy,intact,intact,6,manual,156000000
wYRONeCi,mashhad,peugeot20602,1394,white,178000,minor_scratch,healthy,intact,intact,1,manual,243000000
wYRGtyZc,mashhad,peugeot20602,1396,white,110000,minor_scratch,healthy,impact,intact,8,manual,270000000
wYRu8ddZ,mashhad,peugeot20602,1381,black,500000,whole_colored,healthy,intact,intact,4,manual,94000000
wYR6MZIJ,mashhad,peugeot20602,1389,red,280000,minor_scratch,healthy,intact,intact,3,manual,167000000
wYRq8skv,mashhad,peugeot20602,1384,silver,303000,minor_scratch,healthy,intact,intact,6,manual,129000000
wYRWss24,mashhad,peugeot20602,1395,white,119000,intact,healthy,intact,intact,6,manual,265000000
wYRucDaE,mashhad,peugeot20602,1388,dolphin,170000,accident,healthy,intact,intact,6,manual,114000000
wYRq80SR,mashhad,peugeot20602,1384,dimgray,250000,round_colored,healthy,impact,intact,7,manual,125000000
wYRa795_,mashhad,peugeot20602,1396,seashell,90000,intact,healthy,intact,intact,12,manual,280000000
wYR27fUu,mashhad,peugeot20602,1384,silver,360000,minor_scratch,healthy,intact,intact,11,manual,140000000
wYRiLgyi,mashhad,peugeot20602,1381,huntergreen,139000,minor_scratch,healthy,intact,intact,11,manual,109000000
wYTWCcVO,mashhad,peugeot20605,1395,white,85000,minor_scratch,healthy,intact,intact,12,manual,288000000
wYTKiZ6d,mashhad,peugeot20605,1398,ashgray,60000,intact,healthy,intact,intact,,,325000000
wY0xIHCG,mashhad,peugeot20605,1397,white,65000,colored,healthy,impact,intact,7,manual,265000000
wYQqkyv-,mashhad,peugeot20605,1383,silver,1000,round_colored,healthy,intact,intact,8,manual,155000000
wYTmQfcz,mashhad,peugeot20605,1392,white,230000,minor_scratch,healthy,intact,intact,2,manual,250000000
wYQOkZCa,mashhad,peugeot20605,1398,white,81000,minor_scratch,healthy,intact,intact,10,manual,290000000
wYTaQjXc,mashhad,peugeot20605,1393,ashgray,170000,intact,healthy,intact,intact,6,manual,242000000
wYSyPydU,mashhad,peugeot20605,1395,ashgray,80000,minor_scratch,healthy,intact,intact,1,manual,290000000
wYO27olh,mashhad,peugeot20605,1388,dolphin,205000,colored,healthy,intact,intact,2,manual,175000000
wYTCQ3Gy,mashhad,peugeot20605,1394,black,210000,minor_scratch,healthy,intact,intact,4,manual,244000000
wYSmuzBG,mashhad,peugeot20605,1393,ashgray,217000,intact,healthy,intact,intact,8,manual,246000000
wYSSexe1,mashhad,peugeot20605,1383,silver,10000,round_colored,healthy,intact,intact,1,manual,147000000
wYS-d0Z1,mashhad,peugeot20605,1383,black,413000,round_colored,healthy,,,3,manual,140000000
wYSGiwAG,mashhad,peugeot20605,1398,eggplant,57000,intact,healthy,intact,intact,1,manual,320000000
wYS-h14z,mashhad,peugeot20605,1396,seashell,115000,colored,healthy,intact,intact,8,,268000000
wYFmwg4g,mashhad,peugeot20605,1396,seashell,96000,intact,healthy,intact,intact,8,manual,295000000
wYSWBTDY,mashhad,peugeot20605,1393,silver,62000,minor_scratch,healthy,intact,intact,10,manual,270000000
wYSOhrdW,mashhad,peugeot20605,1394,white,153000,minor_scratch,healthy,impact,intact,12,manual,260000000
wYSGRp_Q,mashhad,peugeot20605,1399,white,25000,intact,healthy,intact,intact,12,manual,370000000
wYS6AW1X,mashhad,peugeot20605,1397,seashell,140000,colored,healthy,impact,intact,6,manual,275000000
wYR-_tan,mashhad,peugeot20605,1397,white,82000,minor_scratch,healthy,intact,intact,10,manual,325000000
wYRyub8f,mashhad,peugeot20605,1396,white,86000,minor_scratch,healthy,intact,intact,3,manual,286000000
wYRCu35t,mashhad,peugeot20605,1394,white,213000,intact,healthy,,,3,manual,215000000
wY6FQY1d,mashhad,peugeot20605,1394,white,56000,intact,healthy,intact,intact,6,manual,315000000
wYRiN5rH,mashhad,peugeot20605,1395,ashgray,125000,minor_scratch,healthy,intact,intact,7,manual,260000000
wYRSqjFp,mashhad,peugeot20605,1396,seashell,145000,colored,healthy,intact,intact,1,manual,237000000
wYRy58pk,mashhad,peugeot20605,1384,maroon,230000,colored,healthy,intact,intact,7,manual,163000000
wYRuoLXm,mashhad,peugeot20605,1396,white,98000,intact,healthy,intact,intact,10,manual,310000000
wYRqYglT,mashhad,peugeot20605,1398,white,80000,intact,healthy,intact,intact,10,manual,332000000
wYOmwK3V,mashhad,peugeot20605,1383,silver,300000,whole_colored,healthy,impact,intact,11,manual,125000000
wYG-g7oS,mashhad,peugeot20605,1392,white,185000,round_colored,healthy,intact,intact,11,manual,197000000
wYR-AHOZ,mashhad,peugeot20605,1394,white,95000,minor_scratch,healthy,intact,intact,6,manual,272000000
wYQqOeSF,mashhad,peugeot20605,1398,white,95,intact,healthy,intact,intact,9,manual,335000000
wYLKn_QL,mashhad,peugeot20605,1398,white,75000,minor_scratch,healthy,intact,intact,8,manual,316000000
wYQ68jYQ,mashhad,peugeot20605,1396,white,148000,intact,healthy,intact,intact,6,manual,287000000
wYQycbfu,mashhad,peugeot20605,1398,white,1800,intact,healthy,intact,intact,4,manual,375000000
wYQuMw1N,mashhad,peugeot20605,1397,white,86000,minor_scratch,healthy,intact,intact,4,manual,320000000
wYQ-6u58,mashhad,peugeot20605,1395,eggplant,90000,minor_scratch,healthy,intact,intact,10,manual,285000000
wYQ64ztt,mashhad,peugeot20605,1395,white,155000,colored,healthy,intact,intact,9,manual,240000000
wYQio24_,mashhad,peugeot20605,1395,white,120000,whole_colored,healthy,,,6,manual,205000000
wYQioXL-,mashhad,peugeot20605,1399,white,45000,collision_rep,healthy,intact,intact,12,manual,350000000
wYQaovnt,mashhad,peugeot20605,1397,white,80000,intact,healthy,intact,intact,4,manual,322000000
wYQWYpjM,mashhad,peugeot20605,1382,huntergreen,360000,round_colored,healthy,,,5,manual,173000000
wYQmX-2U,mashhad,peugeot20605,1398,white,0,intact,healthy,intact,intact,3,manual,390000000
wYQW3yaw,mashhad,peugeot20605,1397,white,105000,intact,healthy,intact,intact,,manual,319000000
wYQK3dm3,mashhad,peugeot20605,1393,white,150000,intact,healthy,intact,intact,11,manual,275000000
wYQa194M,mashhad,peugeot20605,1394,dimgray,160000,intact,healthy,intact,intact,6,manual,240000000
wYQa1qef,mashhad,peugeot20605,1399,ashgray,32000,intact,healthy,impact,intact,10,manual,355000000
wYQq0MiG,mashhad,peugeot20605,1396,white,58000,colored,healthy,intact,intact,6,manual,275000000
wYOCwSW1,mashhad,peugeot20605,1397,ashgray,57000,colored,healthy,intact,intact,12,manual,280000000
wYQSDxV8,mashhad,peugeot20605,1395,ashgray,88000,minor_scratch,healthy,intact,intact,6,manual,286000000
wYQKDrJj,mashhad,peugeot20605,1382,silver,460000,whole_colored,healthy,intact,intact,1,manual,130000000
wYNSqTvb,mashhad,peugeot20605,1396,ashgray,105000,intact,healthy,,,3,manual,288000000
wYEyT40D,mashhad,peugeot20605,1397,white,120000,collision_rep,healthy,intact,intact,2,manual,300000000
wYNyRsK9,mashhad,peugeot20605,1393,white,205000,intact,healthy,intact,intact,12,manual,260000000
wYPKJteM,mashhad,peugeot20605,1393,white,110000,minor_scratch,healthy,intact,intact,6,manual,248000000
wYPK41GU,mashhad,peugeot20605,1399,white,74000,colored,healthy,intact,intact,12,manual,320000000
wYPaWdzM,mashhad,peugeot20605,1398,white,57000,intact,healthy,intact,intact,6,manual,332000000
wYPW1Rha,mashhad,peugeot20605,1393,silver,102000,colored,healthy,intact,intact,8,manual,235000000
wYP-0yCn,mashhad,peugeot20605,1393,white,139000,intact,healthy,intact,intact,5,manual,258000000
wYPiD__A,mashhad,peugeot20605,1396,white,162000,minor_scratch,healthy,intact,intact,10,manual,305000000
wYPekNhu,mashhad,peugeot20605,1395,white,125000,minor_scratch,healthy,intact,intact,2,manual,273000000
wYP-zg9R,mashhad,peugeot20605,1382,beige,500000,whole_colored,healthy,,,,,132000000
wYP6y-sf,mashhad,peugeot20605,1401,white,0,intact,healthy,intact,intact,12,manual,412000000
wYDapSI6,mashhad,peugeot20605,1396,white,82000,colored,healthy,intact,impact,3,manual,270000000
wYPCSc-n,mashhad,peugeot20605,1399,ashgray,30000,intact,healthy,intact,intact,10,manual,390000000
wYP2xrv3,mashhad,peugeot20605,1383,red,344000,whole_colored,healthy,intact,intact,6,manual,155000000
wYD2oVKi,mashhad,peugeot20605,1394,black,126000,colored,healthy,intact,intact,6,manual,262000000
wYPaQ5ie,mashhad,peugeot20605,1396,white,140000,intact,healthy,intact,intact,10,manual,289000000
wYPKg6IG,mashhad,peugeot20605,1395,white,140000,collision_rep,healthy,intact,,8,manual,275000000
wYOyfpCv,mashhad,peugeot20605,1393,black,173000,minor_scratch,healthy,intact,intact,7,manual,228000000
wYO6emgV,mashhad,peugeot20605,1393,white,200000,colored,healthy,intact,impact,4,manual,120000000
wYJ28dMz,mashhad,peugeot20605,1396,white,120000,intact,healthy,intact,intact,4,manual,316000000
wYOeei6I,mashhad,peugeot20605,1394,eggplant,150000,intact,healthy,intact,intact,6,manual,260000000
wYKCEf6r,mashhad,peugeot20605,1399,white,42000,intact,healthy,intact,intact,2,manual,370000000
wY3dTOzz,mashhad,peugeot20605,1395,white,120000,minor_scratch,healthy,intact,intact,1,manual,285000000
wYOCk13G,mashhad,peugeot20605,1397,eggplant,106000,intact,,intact,intact,,,300000000
wYOiSAnt,mashhad,peugeot20605,1396,white,88000,intact,healthy,intact,intact,2,manual,310000000
wYOWBptX,mashhad,peugeot20605,1397,silver,110000,intact,healthy,intact,intact,9,manual,306000000
wYNyeMVg,mashhad,peugeot20605,1393,silver,190000,intact,healthy,intact,intact,9,manual,242000000
wYNyN9NM,mashhad,peugeot20605,1383,white,430000,minor_scratch,healthy,impact,intact,11,manual,145000000
wYNObbn2,mashhad,peugeot20605,1393,eggplant,150000,intact,healthy,,,,,225000000
wYNGL87f,mashhad,peugeot20605,1394,white,150000,round_colored,healthy,intact,intact,3,manual,225000000
wYNyqANA,mashhad,peugeot20605,1396,white,119000,intact,healthy,intact,intact,6,manual,295000000
wYNuanLj,mashhad,peugeot20605,1394,white,130000,intact,healthy,intact,intact,3,manual,284000000
wYNS6Inw,mashhad,peugeot20605,1396,white,92000,colored,healthy,intact,intact,6,manual,265000000
wYNKab2G,mashhad,peugeot20605,1396,ashgray,200000,intact,healthy,intact,intact,11,manual,275000000
wYNuJ9wQ,mashhad,peugeot20605,1394,white,91000,intact,healthy,intact,intact,5,manual,278000000
wYNSpOeh,mashhad,peugeot20605,1395,white,170000,accident,healthy,,,9,manual,215000000
wY8pI9hV,mashhad,peugeot20605,1398,white,84000,colored,healthy,impact,intact,4,manual,275000000
wYNqC-Us,mashhad,peugeot20605,1390,white,220000,colored,healthy,impact,intact,12,manual,200000000
wYyhdqQb,mashhad,peugeot20605,1393,white,183000,whole_colored,healthy,impact,intact,10,manual,180000000
wYzVd8PJ,mashhad,peugeot20605,1396,white,71000,minor_scratch,healthy,intact,intact,8,manual,310000000
wYMu1M_6,mashhad,peugeot20605,1395,ashgray,172000,colored,healthy,intact,intact,4,manual,251000000
wYM2i0UM,mashhad,peugeot20605,1396,dimgray,130000,intact,healthy,intact,intact,10,manual,298000000
wYLO9UHC,mashhad,peugeot20605,1397,white,100000,intact,healthy,intact,intact,3,manual,310000000
wYLq6qnS,mashhad,peugeot20605,1393,white,230000,intact,healthy,intact,intact,9,manual,225000000
wYLemEIM,mashhad,peugeot20605,1398,white,33000,intact,healthy,intact,intact,2,manual,348000000
wYLulpf7,mashhad,peugeot20605,1399,white,60000,intact,healthy,intact,intact,6,manual,400000000
wYPq08TA,isfahan,peugeot20602,1382,wine,460000,intact,healthy,intact,intact,3,manual,105000000
wYTGSfhq,isfahan,peugeot20602,1389,ashgray,260000,colored,healthy,intact,intact,4,manual,183000000
wYAiuWP-,isfahan,peugeot20602,1395,white,110000,intact,healthy,intact,intact,6,manual,275000000
wYT-hvs7,isfahan,peugeot20602,1383,silver,2600,minor_scratch,healthy,intact,intact,1,,155000000
wYTqB3Lw,isfahan,peugeot20602,1384,silver,238000,intact,healthy,intact,intact,2,manual,145000000
wYTiBW0T,isfahan,peugeot20602,1390,white,160000,intact,healthy,intact,intact,6,manual,215000000
wYT6wGN1,isfahan,peugeot20602,1385,ashgray,360000,round_colored,healthy,intact,intact,8,manual,148000000
wYLyqEko,isfahan,peugeot20602,1398,white,48000,intact,healthy,intact,intact,9,manual,307000000
wYOSwk8U,isfahan,peugeot20602,1397,white,98000,intact,healthy,intact,intact,12,manual,293000000
wYTiwziS,isfahan,peugeot20602,1390,white,190000,colored,healthy,intact,intact,3,manual,197000000
wYSWvgcP,isfahan,peugeot20602,1396,white,80000,intact,healthy,intact,intact,6,manual,290000000
wYSGvXkS,isfahan,peugeot20602,1387,dimgray,320000,colored,healthy,intact,intact,5,manual,172000000
wYS--iSL,isfahan,peugeot20602,1399,white,60000,colored,healthy,intact,intact,8,manual,300000000
wYS6OcN3,isfahan,peugeot20602,1382,beige,400000,whole_colored,healthy,,,10,manual,90000000
wYSuerB4,isfahan,peugeot20602,1384,silver,350000,minor_scratch,healthy,intact,intact,7,manual,135000000
wYSiONZ3,isfahan,peugeot20602,1388,white,322000,colored,healthy,intact,intact,1,manual,180000000
wYSe-2Oi,isfahan,peugeot20602,1400,black,24500,minor_scratch,healthy,intact,intact,7,manual,342000000
wYSSO5cz,isfahan,peugeot20602,1385,dimgray,400000,minor_scratch,healthy,intact,intact,10,manual,153000000
wYSSuioS,isfahan,peugeot20602,1383,silver,244000,round_colored,healthy,impact,intact,12,manual,120000000
wYS6tJUX,isfahan,peugeot20602,1398,white,72000,minor_scratch,healthy,intact,intact,2,manual,312000000
wYSWtcJY,isfahan,peugeot20602,1390,seashell,283000,collision_rep,healthy,intact,intact,11,manual,205000000
wYwVp-YP,isfahan,peugeot20602,1397,white,72000,colored,healthy,intact,intact,6,manual,270000000
wYS6sgpQ,isfahan,peugeot20602,1401,white,0,intact,healthy,intact,intact,,,365800000
wYSSs_Xn,isfahan,peugeot20602,1390,white,175000,minor_scratch,healthy,intact,intact,8,manual,208000000
wYSScOGu,isfahan,peugeot20602,1384,silver,300000,round_colored,healthy,intact,intact,10,manual,126000000
wYSOs-bw,isfahan,peugeot20602,1389,silver,157000,intact,healthy,intact,intact,1,manual,210000000
wYS2VZX2,isfahan,peugeot20602,1384,red,370000,colored,healthy,intact,intact,11,manual,140000000
wYSe0iNW,isfahan,peugeot20602,1395,white,53500,collision_rep,healthy,intact,intact,9,manual,235000000
wYS2DuwV,isfahan,peugeot20602,1386,dimgray,190000,round_colored,healthy,intact,intact,10,manual,154500000
wYS6TO7g,isfahan,peugeot20602,1398,white,70000,intact,healthy,intact,intact,7,manual,282000000
wYSaz_Fc,isfahan,peugeot20602,1383,ashgray,400000,minor_scratch,healthy,,,10,manual,135000000
wYSKTDDO,isfahan,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,368000000
wYSCzNqt,isfahan,peugeot20602,1396,white,26000,intact,healthy,intact,intact,4,manual,310000000
wYSmy5lv,isfahan,peugeot20602,1383,ashgray,390000,minor_scratch,healthy,intact,intact,12,manual,123000000
wYSSyc06,isfahan,peugeot20602,1390,white,220000,colored,healthy,intact,intact,6,manual,195000000
wYSGyDR2,isfahan,peugeot20602,1397,white,120000,intact,healthy,intact,intact,4,manual,310000000
wYSShIhh,isfahan,peugeot20602,1399,white,40000,minor_scratch,healthy,intact,intact,9,manual,330000000
wYSGhsro,isfahan,peugeot20602,1401,white,0,intact,healthy,intact,intact,9,manual,367000000
wYS-w-O4,isfahan,peugeot20602,1399,white,23000,intact,healthy,intact,intact,3,manual,320000000
wYS-gvT-,isfahan,peugeot20602,1396,seashell,80000,intact,healthy,intact,intact,9,manual,285000000
wYS2gYlP,isfahan,peugeot20602,1382,black,470000,round_colored,healthy,intact,intact,12,manual,107000000
wYSywKCk,isfahan,peugeot20602,1383,black,360000,whole_colored,healthy,intact,intact,3,manual,98000000
wYSSwR3E,isfahan,peugeot20602,1400,white,14500,intact,healthy,intact,intact,6,manual,345000000
wYR6NWAW,isfahan,peugeot20602,1390,dimgray,223000,colored,healthy,intact,intact,3,manual,155000000
wYRefGDh,isfahan,peugeot20602,1389,white,128000,round_colored,healthy,intact,intact,8,manual,190000000
wYRqOPxY,isfahan,peugeot20602,1390,white,250000,colored,healthy,intact,intact,3,manual,194000000
wYRKP8t7,isfahan,peugeot20602,1386,dimgray,160000,round_colored,healthy,intact,intact,3,manual,150000000
wYRyueeL,isfahan,peugeot20602,1397,white,25000,intact,healthy,intact,intact,5,manual,310000000
wY81Xl5J,isfahan,peugeot20602,1384,purple,500000,intact,healthy,intact,intact,2,manual,185000000
wYRqNN6Z,isfahan,peugeot20602,1401,white,2500,intact,healthy,intact,intact,,manual,370000000
wYR6MgoU,isfahan,peugeot20602,1385,dimgray,170000,intact,healthy,intact,intact,11,manual,165000000
wYRaMOLw,isfahan,peugeot20602,1394,white,128000,intact,healthy,intact,intact,7,manual,253000000
wYQib4XD,isfahan,peugeot20602,1388,silver,200000,colored,healthy,intact,intact,6,manual,157000000
wYRiI90I,isfahan,peugeot20602,1395,white,100000,colored,healthy,intact,intact,8,manual,263000000
wYRereo8,isfahan,peugeot20602,1399,white,50000,intact,healthy,intact,intact,3,manual,325000000
wYRyKlnL,isfahan,peugeot20602,1399,ashgray,15000,minor_scratch,healthy,intact,intact,10,manual,325000000
wYLaT7_q,isfahan,peugeot20602,1384,silver,380000,colored,healthy,intact,intact,6,,144000000
wYReronO,isfahan,peugeot20602,1383,black,420000,whole_colored,healthy,intact,intact,9,manual,120000000
wYRSb8gu,isfahan,peugeot20602,1388,silver,200000,whole_colored,healthy,intact,intact,1,,138000000
wYRWbZDI,isfahan,peugeot20602,1387,silver,240000,round_colored,healthy,intact,impact,12,manual,140000000
wYNapqFL,isfahan,peugeot20602,1398,white,53000,intact,healthy,intact,intact,9,manual,310000000
wYRGbz14,isfahan,peugeot20602,1398,white,38000,intact,healthy,intact,intact,12,manual,295000000
wYR26VFz,isfahan,peugeot20602,1399,white,45000,colored,healthy,intact,intact,2,manual,310000000
wYPW1Azh,isfahan,peugeot20602,1383,silverblue,50000,minor_scratch,healthy,intact,intact,4,manual,130000000
wY814GgW,isfahan,peugeot20602,1390,white,250000,colored,healthy,intact,intact,10,manual,198000000
wYR-5WB5,isfahan,peugeot20602,1384,silver,400000,round_colored,healthy,intact,intact,11,manual,140000000
wYR2ZquD,isfahan,peugeot20602,1401,white,7000,intact,healthy,intact,intact,8,manual,360000000
wYRqpk83,isfahan,peugeot20602,1395,white,133000,minor_scratch,healthy,,,12,manual,265000000
wYRmpGtn,isfahan,peugeot20602,1385,silver,420000,round_colored,healthy,intact,intact,12,manual,129000000
wYRqJKjc,isfahan,peugeot20602,1395,white,100000,intact,healthy,intact,intact,11,manual,280000000
wYRe5XWN,isfahan,peugeot20602,1389,silver,260000,colored,healthy,intact,intact,1,manual,173000000
wYMmDsA1,isfahan,peugeot20602,1396,white,52000,intact,healthy,intact,intact,5,manual,285000000
wYROp3og,isfahan,peugeot20602,1390,white,200000,minor_scratch,healthy,intact,intact,4,manual,214000000
wYzBTxn5,isfahan,peugeot20602,1398,white,70000,intact,healthy,intact,intact,12,manual,260000000
wYRCZqsl,isfahan,peugeot20602,1387,white,262000,minor_scratch,healthy,intact,intact,1,manual,205000000
wYR24nA1,isfahan,peugeot20602,1386,ashgray,270000,round_colored,healthy,impact,intact,11,manual,143000000
wYRuYZc2,isfahan,peugeot20602,1382,silver,340000,minor_scratch,healthy,intact,intact,6,manual,117000000
wYRyYlQ7,isfahan,peugeot20602,1400,seashell,11800,intact,healthy,intact,intact,4,manual,347000000
wYRqYPu1,isfahan,peugeot20602,1396,white,99600,minor_scratch,healthy,intact,intact,2,manual,285000000
wYRe42q2,isfahan,peugeot20602,1395,white,161000,minor_scratch,healthy,intact,intact,10,manual,255000000
wYROobUs,isfahan,peugeot20602,1401,white,450,intact,healthy,intact,intact,5,manual,365000000
wYRGYtMq,isfahan,peugeot20602,1388,white,168000,round_colored,healthy,intact,intact,12,manual,165000000
wYOKQopG,isfahan,peugeot20602,1398,ashgray,61000,intact,healthy,intact,intact,9,manual,293000000
wYRyGoVH,isfahan,peugeot20602,1399,blue,41000,intact,healthy,intact,intact,12,manual,324000000
wYQS-AL6,isfahan,peugeot20602,1385,ashgray,400000,round_colored,healthy,intact,intact,,manual,125000000
wYQC-Eu3,isfahan,peugeot20602,1400,white,25000,,,,,8,manual,345000000
wYQGuRCx,isfahan,peugeot20602,1386,silver,260000,colored,healthy,intact,intact,3,manual,175000000
wYQyr5ff,isfahan,peugeot20602,1400,white,22000,intact,healthy,intact,intact,11,manual,350000000
wYQWr9ix,isfahan,peugeot20602,1395,white,95000,whole_colored,healthy,intact,intact,12,manual,229000000
wYQybAeI,isfahan,peugeot20602,1384,dimgray,400000,colored,healthy,intact,intact,10,manual,135000000
wYQy7ZpV,isfahan,peugeot20602,1382,wine,1000,whole_colored,replaced,intact,intact,9,manual,115000000
wY8BM6Aw,isfahan,peugeot20602,1395,white,150000,intact,healthy,intact,intact,5,manual,262000000
wYQWrAmw,isfahan,peugeot20602,1388,dolphin,240000,minor_scratch,healthy,intact,intact,6,manual,205000000
wYQO7lRc,isfahan,peugeot20602,1390,white,156000,intact,healthy,intact,intact,4,manual,230000000
wYQ26iVX,isfahan,peugeot20602,1399,white,56000,intact,healthy,intact,intact,2,manual,333000000
wYQWqMjy,isfahan,peugeot20602,1391,silver,170000,intact,healthy,intact,intact,7,manual,215000000
wYQ6ZtMR,isfahan,peugeot20602,1382,black,390000,colored,healthy,intact,intact,12,manual,122000000
wYQqJq7s,isfahan,peugeot20602,1382,huntergreen,178000,minor_scratch,healthy,intact,intact,9,manual,165000000
wYQqJf91,isfahan,peugeot20602,1401,white,1200,collision_rep,,intact,intact,,,355000000
wY8FULrp,isfahan,peugeot20605,1393,white,98000,minor_scratch,healthy,intact,intact,9,manual,260000000
wYTuxQY2,isfahan,peugeot20605,1384,dimgray,187000,minor_scratch,healthy,intact,intact,,manual,165000000
wYTaRQcf,isfahan,peugeot20605,1396,seashell,100000,intact,healthy,intact,intact,7,manual,313000000
wYP2SqKt,isfahan,peugeot20605,1397,dolphin,100000,intact,healthy,intact,intact,2,manual,325000000
wYKuFS0Y,isfahan,peugeot20605,1393,ashgray,125000,colored,healthy,intact,intact,1,manual,250000000
wYSa_kE7,isfahan,peugeot20605,1398,white,43000,intact,healthy,intact,intact,3,manual,385000000
wYS2-hL3,isfahan,peugeot20605,1394,seashell,140000,intact,healthy,intact,intact,8,manual,275000000
wYS2uFUN,isfahan,peugeot20605,1393,silver,270000,minor_scratch,healthy,intact,intact,10,manual,238000000
wYKaUjWe,isfahan,peugeot20605,1394,ashgray,160000,colored,healthy,intact,intact,2,manual,245000000
wYS6T4Cv,isfahan,peugeot20605,1399,white,40000,intact,healthy,intact,intact,11,manual,385000000
wYSKD4n_,isfahan,peugeot20605,1395,white,90000,intact,healthy,intact,intact,11,manual,308000000
wYS2gBNG,isfahan,peugeot20605,1393,dimgray,215000,minor_scratch,healthy,intact,intact,9,manual,228000000
wYReML1d,isfahan,peugeot20605,1395,dimgray,115000,colored,healthy,intact,intact,10,manual,278000000
wYMy0zUN,isfahan,peugeot20605,1395,white,130000,colored,healthy,intact,intact,6,manual,265000000
wYRaqmqw,isfahan,peugeot20605,1393,ashgray,95000,minor_scratch,healthy,intact,intact,1,manual,255000000
wY_tDo2u,isfahan,peugeot20605,1397,white,50000,intact,healthy,intact,intact,5,manual,345000000
wY91cUp5,isfahan,peugeot20605,1394,white,47000,intact,healthy,intact,intact,5,manual,290000000
wYRCGDRw,isfahan,peugeot20605,1399,white,40000,intact,healthy,intact,intact,12,manual,375000000
wYRuQVhA,isfahan,peugeot20605,1396,white,149000,intact,healthy,impact,intact,8,manual,265000000
wYKiuXTx,isfahan,peugeot20605,1393,seashell,95000,intact,healthy,intact,intact,5,manual,275000000
wYQ2PgBj,isfahan,peugeot20605,1399,white,48000,collision_rep,healthy,,impact,10,manual,350000000
wYQmPuMa,isfahan,peugeot20605,1396,white,120000,intact,healthy,intact,intact,11,manual,320000000
wYQC1dWB,isfahan,peugeot20605,1396,white,180000,minor_scratch,healthy,impact,intact,5,manual,265000000
wYQ2r2z7,isfahan,peugeot20605,1394,red,300000,round_colored,healthy,impact,intact,7,manual,180000000
wYQm58Vl,isfahan,peugeot20605,1394,black,75000,minor_scratch,healthy,intact,intact,8,,275000000
wYztL5hh,isfahan,peugeot20605,1394,white,250000,colored,healthy,intact,impact,4,manual,219000000
wYQmIrIr,isfahan,peugeot20605,1394,dimgray,110000,colored,healthy,intact,intact,7,manual,262000000
wYQ6W193,isfahan,peugeot20605,1394,white,176000,collision_rep,healthy,intact,intact,9,manual,255000000
wYQm2xDO,isfahan,peugeot20605,1396,black,100000,intact,healthy,intact,intact,6,manual,273000000
